year,n,mean_true_PCE,mean_pred_PCE,MAE,mean_error,RMSE
2023.0,1628,18.727898034398034,18.24284264966519,2.822184907797782,-0.4850553847328451,3.798287444455896
2024.0,1797,19.729599048414023,18.904528682137048,3.0315605041457143,-0.8250703662769742,4.005929970297329
2025.0,706,20.65627152974504,19.421705551715316,3.2463592905723653,-1.2345659780297278,4.2149691262912565
